,Player,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
1283,Florian Kainz,19.0,33,25,9,18,6,9,19,47.4,10,23,0,23,17,50,13,0
1284,Dominik Kaiser,3.1,5,5,1,3,1,4,11,36.4,7,6,0,6,1,6,8,0
1285,Gael Kakuta,34.3,54,32,14,27,13,9,40,22.5,31,33,3,30,26,80,19,0
1286,Nikola Kalinic,20.1,6,5,1,4,1,0,8,0.0,8,4,1,3,3,9,12,0
1287,Salomon Kalou,24.5,19,11,12,5,2,9,17,52.9,8,37,1,36,10,29,29,0
1289,Francois Kamano,22.4,32,24,11,14,7,10,35,28.6,25,18,2,16,15,47,8,0
1290,Bingourou Kamara,18.8,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,6,3
1291,Boubacar Kamara,5.1,14,14,9,5,0,8,12,66.7,4,7,3,4,3,17,18,0
1292,Marcin Kaminski,12.6,17,14,5,11,1,12,18,66.7,6,12,3,9,30,47,55,0
1293,Kevin Kampl,22.4,42,33,16,20,6,16,39,41.0,23,37,2,35,33,75,33,0
1294,Kevin Kampl,0.3,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
1295,Harry Kane,34.2,17,12,2,8,7,4,15,26.7,11,15,4,11,5,22,19,0
1296,Wilfried Kanga,1.9,2,2,0,2,0,0,2,0.0,2,0,0,0,0,2,1,0
1298,N'Golo Kante,33.3,113,77,55,52,6,33,92,35.9,59,40,4,36,85,198,29,3
1300,Bartosz Kapustka,2.6,9,5,2,6,1,4,6,66.7,2,4,0,4,3,12,0,0
1301,Kenan Karaman,9.5,16,13,9,6,1,6,7,85.7,1,10,4,6,1,17,17,0
1302,Yann Karamoh,5.4,3,1,1,1,1,0,3,0.0,3,4,0,4,4,7,1,1
1304,Orestis Karnezis,14.4,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,3,3
1306,Aleksandar Katai,0.6,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
1307,Florian Kath,7.5,15,10,3,9,3,9,17,52.9,8,9,0,9,8,23,1,0
1308,Ole Kauper,0.8,6,5,2,4,0,1,4,25.0,3,1,0,1,2,8,0,0
1309,Eiji Kawashima,28.5,1,1,1,0,0,1,3,33.3,2,0,0,0,3,4,9,2
1310,Beram Kayal,8.3,18,11,10,7,1,6,26,23.1,20,11,4,7,12,30,9,0
1311,Joris Kayembe,1.0,1,0,1,0,0,0,4,0.0,4,0,0,0,0,1,4,0
1312,Olarenwaju Kayode,4.3,3,3,1,2,0,0,4,0.0,4,1,0,1,1,4,0,0
1313,Moise Kean,12.6,8,5,1,3,4,1,6,16.7,5,6,0,6,7,15,4,0
1314,Michael Keane,28.4,33,25,26,5,2,19,43,44.2,24,39,28,11,53,86,214,0
1315,Thilo Kehrer,26.3,81,64,41,36,4,46,68,67.6,22,42,12,30,35,116,113,2
1316,Cheick Keita,1.4,2,2,1,1,0,1,3,33.3,2,5,0,5,2,4,1,0
1317,Naby Keita,21.8,65,48,25,33,7,17,43,39.5,26,26,3,23,36,101,18,0
1318,Keko,13.4,38,23,17,13,8,15,47,31.9,32,25,3,22,13,51,9,0
1319,Martin Kelly,13.3,19,13,15,4,0,14,26,53.8,12,16,11,5,9,28,67,3
1320,Marc-Oliver Kempf,10.0,13,12,9,4,0,5,8,62.5,3,7,7,0,17,30,52,0
1321,Kenedy,11.4,31,17,16,13,2,12,35,34.3,23,12,1,11,14,45,11,0
1322,Jonjoe Kenny,17.7,41,33,28,10,3,20,32,62.5,12,17,7,10,28,69,95,0
1323,Ryan Kent,2.7,4,3,2,1,1,2,5,40.0,3,6,0,6,1,5,1,0
1324,Christophe Kerbrat,36.9,62,45,47,14,1,35,65,53.8,30,49,40,9,62,124,249,2
1326,Franck Kessie,36.3,48,34,20,19,9,17,44,38.6,27,47,11,36,26,74,45,3
1327,Billy Ketkeophomphone,4.9,14,9,4,5,5,5,15,33.3,10,9,0,9,5,19,8,0
1329,Saif-Eddine Khaoui,21.7,57,25,22,27,8,15,50,30.0,35,12,2,10,27,84,9,0
1330,Wahbi Khazri,21.3,26,18,7,10,9,7,39,17.9,32,29,0,29,7,33,7,0
1331,Rani Khedira,25.3,62,47,25,28,9,33,47,70.2,14,41,18,23,36,98,96,0
1332,Sami Khedira,21.2,14,9,1,9,4,2,23,8.7,21,13,3,10,20,34,20,0
1334,Kike,27.3,14,8,1,7,6,2,11,18.2,9,15,1,14,10,24,14,0
1335,Joshua Kimmich,25.9,32,23,14,13,5,20,38,52.6,18,26,5,21,20,52,40,0
1336,Presnel Kimpembe,26.9,39,28,20,18,1,9,14,64.3,5,17,10,7,24,63,80,1
1337,Andy King,6.0,8,5,0,5,3,0,3,0.0,3,4,2,2,5,13,13,0
1338,Andy King,7.9,18,11,10,8,0,5,14,35.7,9,7,0,7,6,24,14,1
1339,Joshua King,27.3,36,26,11,17,8,4,27,14.8,23,23,3,20,4,40,14,1
1340,Simon Kjaer,17.5,35,24,25,8,2,13,22,59.1,9,16,10,6,32,67,109,0
1341,Davy Klaassen,2.8,3,1,1,2,0,2,6,33.3,4,2,1,1,1,4,2,0
1342,Felix Klaus,22.0,48,38,20,21,7,23,50,46.0,27,29,4,25,8,56,28,0
1343,Ragnar Klavan,16.1,14,10,6,7,1,6,12,50.0,6,11,5,6,15,29,85,1
1344,Tim Kleindienst,12.6,22,15,6,12,4,4,17,23.5,13,17,3,14,6,28,21,0
1345,Lukas Klostermann,24.3,56,41,34,18,4,28,37,75.7,9,33,6,27,33,89,79,0
1346,Lukas Klunter,14.8,25,20,16,8,1,16,24,66.7,8,11,2,9,13,38,28,1
1347,Robin Knoche,23.4,34,20,26,8,0,25,35,71.4,10,36,24,12,25,59,89,1
1348,Anthony Knockaert,26.9,39,26,25,11,3,16,55,29.1,39,29,3,26,23,62,16,0
1350,Robin Koch,21.3,34,24,21,13,0,10,18,55.6,8,27,11,16,35,69,67,0
1354,Dominik Kohr,18.5,49,26,20,25,4,25,41,61.0,16,39,5,34,30,79,24,0
1355,Seybou Koita,2.4,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
1356,Koke,30.6,75,45,31,32,12,27,95,28.4,68,40,3,37,24,99,38,0
1357,Aleksandar Kolarov,34.0,58,47,34,16,8,27,49,55.1,22,24,7,17,53,111,100,2
1358,Sead Kolasinac,23.9,49,37,28,13,8,20,39,51.3,19,15,3,12,26,75,56,0
1359,Vincent Kompany,15.5,20,11,14,5,1,13,19,68.4,6,10,8,2,16,36,73,1
1360,Ibrahima Konate,13.6,32,25,20,12,0,18,23,78.3,5,14,3,11,20,52,66,0
1361,Moussa Konate,27.5,8,6,1,4,3,3,23,13.0,20,10,2,8,3,11,11,0
1362,Geoffrey Kondogbia,29.0,88,57,38,43,7,23,68,33.8,45,46,14,32,62,150,66,0
1363,Bakary Kone,27.4,26,17,23,3,0,12,31,38.7,19,20,10,10,33,59,122,2
1364,Terence Kongolo,11.7,33,20,19,13,1,14,22,63.6,8,12,6,6,32,65,71,0
1365,Terence Kongolo,2.9,6,4,4,2,0,0,2,0.0,2,5,3,2,5,11,14,0
1366,Yevhen Konoplyanka,17.4,11,9,3,4,4,3,11,27.3,8,18,1,17,5,16,6,0
1367,Julian Korb,26.0,52,41,27,19,6,37,68,54.4,31,30,2,28,22,74,77,0
1368,Laurent Koscielny,24.7,43,21,27,12,4,19,33,57.6,14,28,15,13,54,97,138,3
1369,Filip Kostic,27.1,48,38,16,21,11,20,41,48.8,21,42,1,41,10,58,12,0
1370,Christian Kouakou,9.4,24,13,14,8,2,5,19,26.3,14,16,1,15,8,32,6,1
1371,Rominigue Kouame,2.2,5,2,2,2,1,2,3,66.7,1,1,0,1,5,10,0,0
1372,Tomas Koubek,34.0,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,22,3
1373,Kalidou Koulibaly,34.1,54,42,31,19,4,20,40,50.0,20,36,16,20,40,94,119,3
1374,Jules Kounde,17.7,26,19,19,7,0,13,17,76.5,4,14,11,3,14,40,97,0
1375,Cheikhou Kouyate,31.1,71,49,43,26,2,23,62,37.1,39,31,11,20,32,103,56,1
1376,Mateo Kovacic,11.0,37,27,19,18,0,8,27,29.6,19,9,4,5,5,42,5,0
1379,Dawid Kownacki,9.1,8,7,1,4,3,3,11,27.3,8,7,0,7,1,9,5,0
1380,Vincent Koziello,9.0,16,8,9,5,2,5,16,31.3,11,8,3,5,19,35,7,1
1381,Vincent Koziello,8.8,28,21,6,21,1,10,21,47.6,11,9,0,9,10,38,5,1
1383,Emil Krafth,10.5,23,16,14,8,1,10,19,52.6,9,12,4,8,16,39,39,1
1385,Andrej Kramaric,24.8,8,6,4,3,1,3,8,37.5,5,15,0,15,6,14,7,0
1386,Christoph Kramer,23.9,89,70,43,34,12,39,76,51.3,37,29,4,25,43,132,37,1
1387,Ladislav Krejci,4.4,7,5,1,3,3,1,5,20.0,4,3,0,3,2,9,3,0
1388,Rene Krhin,14.6,18,12,7,11,0,3,17,17.6,14,11,2,9,16,34,39,0
1389,Bojan Krkic,0.8,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
1390,Bojan Krkic,4.9,2,1,1,1,0,1,2,50.0,1,5,0,5,3,5,0,0
1391,Michael Krohn-Dehli,8.1,12,9,6,5,1,4,17,23.5,13,2,0,2,13,25,7,0
1392,Michael Krohn-Dehli,6.0,13,7,4,5,4,6,11,54.5,5,5,0,5,4,17,7,0
1393,Toni Kroos,25.1,55,35,19,29,7,22,59,37.3,37,20,2,18,16,71,10,1
1394,Max Kruse,27.3,17,12,3,10,4,5,22,22.7,17,9,0,9,11,28,4,1
1395,Grzegorz Krychowiak,18.2,39,24,18,17,4,12,49,24.5,37,23,5,18,45,84,23,0
1396,Lukas Kubler,12.8,31,19,16,15,0,13,23,56.5,10,15,6,9,18,49,41,0
1397,Jasmin Kurtic,16.0,28,18,13,11,4,5,21,23.8,16,13,1,12,17,45,25,0
1398,Jasmin Kurtic,7.4,12,7,6,3,3,3,7,42.9,4,7,0,7,5,17,4,0
1399,Layvin Kurzawa,18.9,44,32,20,15,9,15,39,38.5,24,16,3,13,35,79,41,2
1401,Zdravko Kuzmanovic,5.3,4,4,1,3,0,0,5,0.0,5,2,2,0,4,8,9,0
1402,Han Kwang-song,3.1,1,1,0,0,1,0,4,0.0,4,4,0,4,0,1,0,0
1404,Enock Kwateng,1.0,8,6,6,2,0,7,11,63.6,4,2,0,2,1,9,7,0
1405,Alberto de la Bella,17.0,36,22,25,10,1,16,28,57.1,12,19,5,14,21,57,54,0
1406,Rajiv van La Parra,23.7,41,29,18,15,8,12,41,29.3,29,27,1,26,21,62,8,1
1408,Gaetan Laborde,10.6,9,7,1,6,2,2,7,28.6,5,8,2,6,1,10,7,1
1409,Alexandre Lacazette,24.5,24,17,6,11,7,4,27,14.8,23,19,3,16,7,31,5,0
1410,Mehdi Lacen,11.7,35,19,18,17,0,14,38,36.8,24,13,1,12,15,50,11,0
1412,Leo Lacroix,8.6,13,8,8,5,0,5,9,55.6,4,6,3,3,11,24,54,1
1414,Alban Lafont,38.0,1,0,1,0,0,1,4,25.0,3,0,0,0,2,3,20,5
1415,Victor Laguardia,17.0,20,15,13,5,2,11,19,57.9,8,23,14,9,29,49,109,0
1416,Konrad Laimer,14.9,57,39,31,22,4,28,57,49.1,29,37,2,35,11,68,32,0
1417,Kenny Lala,30.3,87,47,53,28,6,21,47,44.7,26,18,10,8,42,129,70,2
1418,Adam Lallana,3.4,3,1,3,0,0,2,10,20.0,8,3,0,3,1,4,1,0
1420,Erik Lamela,9.4,23,13,9,7,7,3,20,15.0,17,11,1,10,7,30,5,0
1421,Adam Lang,2.6,3,1,3,0,0,3,5,60.0,2,2,1,1,3,6,12,0
1422,Sebastian Langkamp,10.6,15,12,9,6,0,11,18,61.1,7,7,4,3,21,36,58,1
1423,Sebastian Langkamp,4.6,7,3,4,3,0,4,4,100.0,0,7,5,2,8,15,18,0
1424,Manuel Lanzini,22.7,20,11,6,11,3,2,34,5.9,32,7,1,6,30,50,5,2
1425,Gianluca Lapadula,16.6,8,5,4,4,0,1,11,9.1,10,7,1,6,3,11,8,0
1426,Aymeric Laporte,9.0,8,7,6,2,0,3,8,37.5,5,2,1,1,11,19,27,0
1427,Aymeric Laporte,19.0,38,23,27,11,0,14,25,56.0,11,19,13,6,27,65,94,1
1428,Danilo Larangeira,30.8,35,21,26,8,1,16,29,55.2,13,50,38,12,50,85,161,2
1430,Kevin Lasagna,23.7,10,7,0,8,2,2,7,28.6,5,27,4,23,8,18,18,0
1431,Jamaal Lascelles,32.5,31,19,19,11,1,12,19,63.2,7,33,24,9,28,59,232,1
1432,Paul Lasne,34.0,68,45,27,39,2,12,54,22.2,42,20,1,19,57,125,26,0
1433,Borja Lasso,0.6,4,1,2,2,0,1,2,50.0,1,3,0,3,0,4,0,0
1434,Toni Lato,8.9,30,16,22,6,2,16,27,59.3,11,9,3,6,9,39,23,0
1435,Danny Latza,26.1,67,48,28,33,6,33,73,45.2,40,43,8,35,26,93,47,1
1436,Vincent Laurini,17.9,34,23,21,9,4,12,22,54.5,10,20,5,15,11,45,72,1
1437,Wesley Lautoa,6.9,17,13,11,6,0,6,12,50.0,6,10,4,6,19,36,24,1
1438,Diego Laxalt,31.2,54,43,31,17,6,22,59,37.3,37,38,3,35,25,79,55,1
1439,Miguel Layun,13.2,28,19,14,12,2,17,36,47.2,19,18,4,14,15,43,44,1
1440,Achraf Lazaar,5.3,12,8,9,2,1,5,11,45.5,6,5,1,4,6,18,10,0
1441,Valentino Lazaro,20.7,33,28,11,12,10,15,31,48.4,16,35,2,33,15,48,32,0
1442,Darko Lazovic,13.8,19,12,16,2,1,9,18,50.0,9,8,0,8,13,32,12,0
1443,Manuel Lazzari,34.6,61,47,33,21,7,27,62,43.5,35,32,7,25,31,92,73,2
1444,Mickael Le Bihan,1.2,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,0,0
1445,Maxime Le Marchand,28.2,48,36,28,18,2,20,41,48.8,21,36,13,23,65,113,105,4
1446,James Lea Siliki,20.2,31,21,9,19,3,6,41,14.6,35,21,1,20,18,49,14,1
1447,Mathew Leckie,20.6,35,30,16,15,4,20,35,57.1,15,26,3,23,19,54,32,1
1449,Pierre Lees-Melou,32.1,78,47,29,39,10,27,76,35.5,49,52,11,41,34,112,38,2
1450,Matthias Lehmann,16.8,33,23,14,18,1,17,29,58.6,12,15,7,8,26,59,24,1
1451,Lucas Leiva,32.0,107,80,43,59,5,29,100,29.0,71,33,7,26,70,177,59,0
1452,Florian Lejeune,23.4,34,20,26,8,0,14,30,46.7,16,21,15,6,46,80,154,0
1453,Inigo Lekue,23.5,71,42,37,26,8,34,53,64.2,19,29,3,26,16,87,46,1
1454,Thomas Lemar,26.4,33,17,9,19,5,10,41,24.4,31,22,1,21,18,51,16,1
1456,Mario Lemina,19.1,55,40,21,29,5,12,30,40.0,18,18,6,12,36,91,36,4
1457,Mauricio Lemos,7.8,11,9,8,3,0,7,14,50.0,7,10,5,5,9,20,33,1
1458,Mauricio Lemos,14.0,22,10,17,5,0,15,27,55.6,12,16,13,3,25,47,51,1
1459,Dylan Lempereur,1.6,5,3,3,1,1,2,6,33.3,4,1,0,1,0,5,6,0
1460,Clement Lenglet,33.3,67,50,32,35,0,21,38,55.3,17,44,27,17,35,102,157,1
1461,Aaron Lennon,12.4,20,14,5,14,1,2,20,10.0,18,20,5,15,8,28,18,0
1462,Aaron Lennon,8.8,17,10,10,5,2,5,21,23.8,16,13,1,12,11,28,9,0
1463,Bernd Leno,33.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,11,2
1464,Pedro Leon,10.3,9,4,0,2,7,0,4,0.0,4,18,2,16,9,18,5,0
1465,Sergio Leon,22.0,13,7,3,6,4,3,11,27.3,8,12,1,11,6,19,5,0
1466,Lukas Lerager,36.5,107,74,33,61,13,33,107,30.8,74,44,8,36,67,174,66,1
1467,Mehdi Leris,0.5,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0
1468,Jefferson Lerma,23.7,51,35,26,23,2,17,45,37.8,28,25,10,15,49,100,43,0
1469,Maxime Lestienne,7.4,8,5,5,0,3,3,15,20.0,12,7,1,6,6,14,6,0
1471,Gaetano Letizia,23.8,36,26,21,14,1,19,49,38.8,30,24,3,21,33,69,47,3
1472,Timo Letschert,4.6,13,8,10,3,0,5,8,62.5,3,9,3,6,7,20,23,0
1473,Robert Lewandowski,24.1,5,3,1,1,3,0,3,0.0,3,6,0,6,5,10,10,0
1474,Igor Lewczuk,4.9,9,7,5,3,1,3,6,50.0,3,2,2,0,7,16,11,0
1475,Stephan Lichtsteiner,18.9,31,27,16,10,5,9,17,52.9,8,11,2,9,15,46,38,1
1476,Dimitri Lienard,28.9,77,51,37,32,8,30,84,35.7,54,35,2,33,52,129,41,1
1477,Philipp Lienhart,9.6,16,14,12,4,0,6,17,35.3,11,14,9,5,11,27,60,0
1478,Lucas Lima,29.5,73,46,40,27,6,31,68,45.6,37,42,6,36,38,111,85,0
1479,Victor Lindelof,14.3,17,11,10,6,1,9,14,64.3,5,15,11,4,13,30,67,1
1480,Karol Linetty,23.8,66,49,25,31,10,17,77,22.1,60,40,2,38,18,84,13,0
1482,Jesse Lingard,20.2,30,21,10,13,7,5,27,18.5,22,18,3,15,9,39,13,0
1483,Pol Lirola,22.5,34,21,26,6,2,20,35,57.1,15,11,4,7,28,62,88,1
1484,Jake Livermore,29.7,72,41,27,35,10,24,64,37.5,40,44,9,35,26,98,36,2
1485,Raul Lizoain,11.0,1,0,1,0,0,1,3,33.3,2,0,0,0,1,2,2,3
1486,Adem Ljajic,24.1,12,9,4,6,2,5,13,38.5,8,11,1,10,9,21,13,0
1487,Diego Llorente,25.8,30,22,16,13,1,18,29,62.1,11,41,18,23,43,73,96,0
1488,Fernando Llorente,2.6,6,3,1,2,3,1,2,50.0,1,0,0,0,0,6,6,0
1489,Marcos Llorente,6.1,15,8,7,8,0,6,11,54.5,5,7,0,7,5,20,8,0
1490,Hugo Lloris,36.0,1,1,1,0,0,1,4,25.0,3,0,0,0,2,3,34,8
1491,Giovani Lo Celso,19.7,77,58,26,36,15,26,74,35.1,48,30,5,25,19,96,12,1
1492,Simone Lo Faso,0.4,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0
1493,Stanislav Lobotka,34.0,64,45,24,35,5,23,65,35.4,42,25,9,16,39,103,22,0
1494,Jurgen Locadia,2.5,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,1,1
1495,Manuel Locatelli,7.6,16,13,6,9,1,4,18,22.2,14,10,2,8,9,25,13,0
1496,Ruben Loftus-Cheek,20.8,21,15,7,13,1,7,30,23.3,23,19,2,17,22,43,31,0
1497,Enzo Loiodice,1.9,9,5,4,5,0,4,7,57.1,3,0,0,0,2,11,0,0
1498,Joe Lolley,2.5,2,0,1,1,0,0,2,0.0,2,0,0,0,3,5,2,1
1499,David Lomban,11.0,16,8,12,3,1,10,15,66.7,5,6,4,2,29,45,66,2
1500,Cristiano Lombardi,12.4,25,19,16,7,2,6,27,22.2,21,12,2,10,13,38,22,0
1501,Kevin Long,16.0,32,23,28,4,0,16,26,61.5,10,25,14,11,19,51,129,1
1502,Shane Long,17.6,25,20,1,19,5,10,30,33.3,20,14,2,12,12,37,29,0
1503,Ademola Lookman,1.8,1,1,0,1,0,0,2,0.0,2,2,0,2,1,2,3,0
1506,Rony Lopes,28.1,55,32,15,27,13,21,78,26.9,57,23,2,21,16,71,22,0
1508,Adrian Lopez,26.1,24,14,11,8,5,7,25,28.0,18,22,4,18,10,34,49,0
1509,Alberto Lopez,0.5,1,1,0,1,0,1,1,100.0,0,1,0,1,2,3,2,0
1510,Andoni Lopez,1.0,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,6,0
1511,David Lopez,37.0,67,49,47,19,1,27,54,50.0,27,43,26,17,67,134,161,0
1512,Diego Lopez,9.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
1514,Javi Lopez,10.7,47,35,31,12,4,18,35,51.4,17,7,2,5,18,65,48,0
1515,Lisandro Lopez,0.5,2,2,1,1,0,0,2,0.0,2,0,0,0,1,3,3,0
1516,Maxi Lopez,18.7,12,8,2,7,3,0,4,0.0,4,8,2,6,2,14,18,0
1517,Maxime Lopez,15.3,30,20,12,12,6,12,56,21.4,44,16,2,14,7,37,6,1
1518,Pedro Lopez Munoz,17.7,33,23,21,10,2,17,30,56.7,13,22,7,15,26,59,45,0
1521,Victor Lopez,0.7,2,1,0,2,0,0,1,0.0,1,0,0,0,1,3,1,0
1522,Jonas Lossl,38.0,1,0,1,0,0,1,5,20.0,4,0,0,0,4,5,13,6
1523,Dejan Lovren,23.6,26,17,14,11,1,12,22,54.5,10,26,15,11,38,64,146,2
1524,Chris Lowe,17.6,43,29,26,15,2,20,44,45.5,24,21,8,13,34,77,65,3
1525,Matthew Lowton,25.5,55,34,26,27,2,28,60,46.7,32,35,15,20,39,94,141,2
1526,Anthony Lozano,5.2,9,5,2,7,0,1,5,20.0,4,3,0,3,3,12,2,0
1527,Fabio Lucioni,8.0,11,9,7,4,0,7,11,63.6,4,14,11,3,7,18,61,0
1528,Filipe Luis,18.4,83,52,41,33,9,36,49,73.5,13,27,7,20,35,118,34,0
1529,Jose Luis Gaya,32.4,77,60,52,22,3,43,68,63.2,25,43,12,31,56,133,90,1
1530,Jose Luis Morales,34.0,37,23,15,15,7,13,65,20.0,52,28,0,28,26,63,20,0
1531,Jose Luis Palomino,22.0,60,39,36,19,5,24,51,47.1,27,36,21,15,39,99,111,1
1532,Luisinho,29.1,111,77,64,40,7,65,96,67.7,31,24,4,20,55,166,113,0
1534,David Luiz,9.3,18,11,13,4,1,11,21,52.4,10,9,5,4,24,42,45,2
1535,Douglas Luiz,3.4,10,9,4,6,0,3,11,27.3,8,1,0,1,4,14,0,0
1536,Everton Luiz,7.1,22,16,10,10,2,6,29,20.7,23,8,1,7,10,32,8,1
1537,Jordan Lukaku,15.1,28,15,14,11,3,10,16,62.5,6,14,2,12,15,43,23,0
1538,Romelu Lukaku,31.9,7,4,1,3,3,0,13,0.0,13,9,2,7,3,10,22,2
1539,Lars Lukas Mai,2.0,4,4,4,0,0,3,4,75.0,1,3,2,1,3,7,3,0
1541,Sasa Lukic,11.0,21,16,9,8,4,5,16,31.3,11,14,6,8,17,38,13,0
1542,Senad Lulic,27.0,66,40,32,22,12,21,80,26.3,59,32,4,28,36,102,39,0
1544,Antonio Luna,22.5,39,26,23,13,3,24,41,58.5,17,26,9,17,36,75,68,0
1545,Arnaud Lusamba,1.8,12,9,4,6,2,3,7,42.9,4,5,0,5,1,13,1,0
1546,Fabian Lustenberger,17.6,47,34,26,20,1,21,31,67.7,10,31,12,19,24,71,74,1
1548,Lyanco,3.5,11,8,8,3,0,5,8,62.5,3,4,3,1,5,16,17,0
1549,Charalambos Lykogiannis,7.6,16,12,9,5,2,11,18,61.1,7,12,3,9,15,31,28,0
1550,Cheikh M'Bengue,5.4,8,4,8,0,0,4,4,100.0,0,6,4,2,8,16,22,1
1551,Rais M'Bolhi,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1552,Yann M'Vila,16.4,26,16,11,12,3,7,24,29.2,17,13,1,12,31,57,56,0
1553,Zinedine Machach,2.1,7,3,5,1,1,4,5,80.0,1,1,0,1,2,9,2,0
1554,Pablo Maffeo,29.4,74,55,39,23,12,25,49,51.0,24,28,7,21,50,124,82,0
1555,Christian Maggio,7.1,17,10,9,6,2,7,19,36.8,12,15,4,11,13,30,21,0
1556,Francesco Magnanelli,27.7,56,38,30,20,6,20,65,30.8,45,26,7,19,58,114,78,2
1557,Harry Maguire,38.0,63,46,47,15,1,26,43,60.5,17,35,28,7,48,111,181,1
1558,Hicham Mahou,0.6,1,1,1,0,0,1,3,33.3,2,0,0,0,3,4,0,0
1560,Riyad Mahrez,32.8,39,27,16,17,6,10,63,15.9,53,32,1,31,18,57,15,0
1561,Thiago Maia,27.4,55,40,26,26,3,15,61,24.6,46,32,10,22,61,116,47,1
1562,Arne Maier,13.6,29,23,12,16,1,18,24,75.0,6,19,3,16,24,53,20,0
1563,Sebastian Maier,2.9,11,6,4,7,0,2,12,16.7,10,6,1,5,4,15,1,1
1564,Domenico Maietta,5.2,5,4,4,1,0,3,9,33.3,6,8,6,2,7,12,13,1
1565,Habib Maiga,7.9,29,18,16,10,3,12,30,40.0,18,8,4,4,19,48,10,0
1566,Mike Maignan,33.7,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,8,6
1568,Ainsley Maitland-Niles,10.2,25,17,12,7,6,14,31,45.2,17,15,1,14,12,37,35,2
1569,Jean-Victor Makengo,2.7,4,2,2,2,0,1,2,50.0,1,1,0,1,3,7,1,1
1570,Nemanja Maksimovic,6.2,21,13,10,8,3,8,16,50.0,8,15,6,9,16,37,8,0
1571,Nikola Maksimovic,1.1,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,5,0
1572,Malcom,31.7,15,10,3,7,5,1,28,3.6,27,13,1,12,14,29,6,0
1573,Kevin Malcuit,20.2,51,37,31,16,4,17,25,68.0,8,13,5,8,38,89,47,0
1574,Yunus Malli,24.9,25,17,8,14,3,12,25,48.0,13,23,0,23,12,37,17,0
1575,Hugo Mallo,33.3,84,55,55,26,3,35,53,66.0,18,30,15,15,68,152,111,1
1576,Scott Malone,12.4,39,29,27,10,2,17,24,70.8,7,12,2,10,26,65,43,2
1577,Vincent Manceau,33.0,84,49,56,22,6,42,76,55.3,34,34,2,32,34,118,103,0
1578,Gianluca Mancini,7.6,20,14,11,8,1,10,17,58.8,7,8,2,6,15,35,22,0
1580,Aissa Mandi,33.6,54,35,27,25,2,19,34,55.9,15,39,24,15,71,125,133,3
1581,Georges Mandjeck,10.8,25,14,8,16,1,8,18,44.4,10,9,3,6,18,43,21,1
1582,Rolando Mandragora,36.0,91,60,48,34,9,26,69,37.7,43,41,13,28,86,177,75,0
1583,Mario Mandzukic,25.8,36,23,13,11,12,8,29,27.6,21,20,3,17,25,61,42,2
1584,Sadio Mane,24.3,28,20,8,11,9,3,23,13.0,20,20,0,20,9,37,8,0
1587,Eliaquim Mangala,5.4,5,3,5,0,0,1,3,33.3,2,4,3,1,2,7,24,0
1588,Orel Mangala,8.7,28,18,7,19,2,11,21,52.4,10,8,2,6,18,46,15,0
1589,Kader Mangane,19.1,37,24,29,8,0,11,21,52.4,10,28,18,10,24,61,120,4
1590,Thomas Mangani,33.6,92,59,35,46,11,28,120,23.3,92,40,5,35,40,132,45,1
1591,Kostas Manolas,26.0,23,20,14,7,2,9,15,60.0,6,31,24,7,46,69,133,2
1592,Javier Manquillo,19.5,36,22,25,8,3,15,30,50.0,15,25,6,19,18,54,65,0
1593,Martin Mantovani,11.4,12,5,10,2,0,7,10,70.0,3,10,6,4,22,34,67,0
1594,Jose Manuel Jurado,16.7,18,14,8,8,2,5,14,35.7,9,13,1,12,16,34,5,0
1595,Harrison Manzala,20.7,32,23,16,9,7,8,25,32.0,17,22,3,19,18,50,15,0
1596,Myziane Maolida,3.7,5,5,3,2,0,0,2,0.0,2,1,0,1,0,5,0,0
1597,Faitout Maouassa,9.9,6,3,2,3,1,2,10,20.0,8,12,2,10,6,12,5,0
1598,Fernando Marcal,14.4,34,20,22,8,4,14,29,48.3,15,14,6,8,26,60,69,0
1599,Vincent Marcel,0.5,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
